,number,title_x,whites,reds,blues,greens,yellows,magentas,blacks,overlaps,density,texture,drips,words,characters,loneliness,hiding,peace_and_harmony,knowledge_and_empathy,secrets,friendship,dreams,pride,art,crypto,questions,money,drink,profanity,weight,rank_whites,rank_reds,rank_blues,rank_greens,rank_yellows,rank_magentas,rank_blacks,rank_overlaps,rank_density,rank_texture,rank_drips,rank_words,rank_characters,rank_weight,days_since_0714,title_y,usd,date,image,correlation,log_usd
2361,9047,It’s as if the world has no end,0.414315,0.129327,0.139714,0.121537,0.108919,0.062707,0.023481,0.45414,0.198707,0.344097,0.245655,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.22,9703,16,362,5823,8942,2235,9984,2605,390,437,266,9892,9267,95,473 days ago,It’s as if the world has no end,15292,03/28/2022,9047,0.865122143436845,9.635085094816304
2362,9051,Better hold your nose,0.398688,0.133841,0.140129,0.12928,0.116613,0.063259,0.018191,0.682631,0.214652,0.652216,0.315564,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37,8611,80,398,8204,9413,2473,9479,9073,496,7793,1283,3458,5917,6269,388 days ago,Better hold your nose,8507,06/21/2022,9051,0.8850211805491727,9.048644632975885
2363,9052,He died young,0.400302,0.134903,0.146592,0.120227,0.123712,0.058924,0.01534,0.711596,0.251199,0.651617,0.364232,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.84,8781,104,1286,5355,9862,1074,8098,9429,766,7777,2586,1077,1339,7480,699 days ago,He died young,14835,08/14/2021,9052,0.8832605248042795,9.604744532724922
2364,9058,Holy men who’re dying,0.39755,0.137937,0.148282,0.122775,0.121512,0.056361,0.015583,0.720869,0.308931,0.641572,0.261949,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.65,8470,177,1686,6287,9735,642,8278,9512,1303,7538,402,6140,5917,7039,171 days ago,Holy men who’re dying,4374,01/24/2023,9058,0.8667139912463414,8.383433201236713
2365,9069,Over my body,0.374381,0.138882,0.151998,0.131691,0.122519,0.064332,0.016198,0.687435,0.272578,0.684275,0.268712,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.25,4766,193,2674,8747,9802,2984,8671,9146,936,8528,472,1077,977,5915,699 days ago,Over my body,13000,08/14/2021,9069,0.8891629210761668,9.472704636443673
2366,9070,I am inside,0.388209,0.132887,0.150595,0.128172,0.116886,0.068272,0.01498,0.632506,0.278024,0.602416,0.175927,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.32,7167,56,2286,7906,9430,5401,7826,8239,990,6336,29,1077,687,6127,686 days ago,I am inside,48527,08/27/2021,9070,0.8934636109940266,10.78987562305597
2367,9073,Out of control,0.397748,0.137342,0.141809,0.126489,0.120477,0.059978,0.016158,0.611726,0.2622,0.633534,0.333847,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.59,8501,157,552,7456,9659,1343,8652,7780,842,7318,1721,1077,1761,6890,707 days ago,Out of control,9000,08/06/2021,9073,0.8846184543002582,9.104979856318357
2368,9076,Two bars,0.407966,0.130084,0.153659,0.108344,0.113774,0.068384,0.017789,0.41752,0.324132,0.442292,0.214357,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.55,9422,20,3177,1297,9258,5462,9349,1655,1480,1544,109,167,163,174,700 days ago,Two bars,12775,08/13/2021,9076,0.9104521509595984,9.455245415071905
2369,9078,Falling for you,0.380341,0.138803,0.144141,0.136785,0.118127,0.067255,0.014548,0.451858,0.21507,0.490742,0.245306,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.61,5807,190,869,9537,9512,4775,7454,2536,504,2669,261,1077,2291,4138,114 days ago,Falling for you,5136,03/22/2023,9078,0.8918512773917104,8.544029845369797
2370,9081,He knew I was right,0.375115,0.140909,0.145002,0.133071,0.123986,0.064829,0.017088,0.481268,0.223267,0.56186,0.279889,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.27,4900,220,1020,9015,9874,3269,9112,3447,567,4985,633,6140,4761,3311,352 days ago,He knew I was right,7723,07/27/2022,9081,0.8993054696119201,8.951958168569265
2371,9088,I have no trouble seeing,0.385689,0.137805,0.149636,0.127361,0.120725,0.064882,0.013901,0.565997,0.365147,0.661928,0.260558,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.82,6733,172,2006,7687,9680,3307,6855,6440,2009,8049,394,6140,7433,7426,692 days ago,I have no trouble seeing,25500,08/21/2021,9088,0.9052860525216015,10.146433731146518
2372,9089,Sunshine town,0.388547,0.135201,0.14781,0.128482,0.118071,0.067435,0.014454,0.463203,0.208184,0.61819,0.311622,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.11,7218,111,1572,7991,9509,4896,7380,2873,458,6853,1189,167,1339,8095,465 days ago,Sunshine town,13422,04/05/2022,9089,0.9008864208316768,9.504650430718184
2373,9092,Betrayal,0.308998,0.129653,0.188254,0.14784,0.132364,0.079906,0.012986,0.889182,0.584882,0.889141,0.540608,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.94,57,19,9870,9977,9990,9890,5893,9970,7810,9973,8241,1,163,7694,135 days ago,Betrayal,5906,03/01/2023,9092,0.930552482164584,8.683724062303869
2374,9094,Talking to someone else,0.383303,0.14296,0.146554,0.115223,0.135404,0.059289,0.017269,0.627695,0.691581,0.842626,0.280142,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.83,6316,251,1276,3460,9997,1151,9176,8139,9458,9919,639,3458,6953,7461,353 days ago,Talking to someone else,8243,07/26/2022,9094,0.917498377327213,9.017119634313227
2375,9099,The time had come,0.410583,0.132864,0.146421,0.113004,0.110599,0.068728,0.017802,0.529637,0.404481,0.472858,0.186707,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.45,9549,55,1244,2653,9081,5671,9352,5184,2686,2189,46,3458,3491,673,696 days ago,The time had come,29763,08/17/2021,9099,0.8706063224450332,10.301021290318012
2376,9101,To prove you wrong,0.388868,0.134785,0.143229,0.131384,0.119336,0.067226,0.015171,0.492985,0.218094,0.632279,0.325082,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.63,7257,100,731,8676,9580,4759,7986,3849,524,7287,1503,3458,4129,6986,702 days ago,To prove you wrong,10469,08/11/2021,9101,0.9029860752817238,9.256173788319355
2377,9102,May be a prize,0.379646,0.140535,0.146498,0.135435,0.1194,0.062672,0.015815,0.533979,0.326587,0.546619,0.234452,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.91,5695,214,1262,9371,9585,2216,8433,5338,1504,4480,192,3458,1761,4932,702 days ago,May be a prize,9750,08/11/2021,9102,0.9173596370442364,9.185022563991893
2378,9105,But you’re just there to be,0.386817,0.136666,0.151714,0.128112,0.118427,0.064111,0.014154,0.648636,0.383721,0.696388,0.170374,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.96,6923,138,2594,7892,9536,2865,7069,8546,2299,8764,24,9152,8434,7736,352 days ago,But you’re just there to be,8211,07/27/2022,9105,0.8892901708166786,9.01322999770879
2379,9109,Silences get louder,0.392627,0.131623,0.153024,0.120849,0.122247,0.065692,0.013936,0.606046,0.32692,0.63205,0.211062,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.13,7796,31,2964,5588,9784,3796,6888,7613,1508,7272,99,1077,4761,8159,714 days ago,Silences get louder,7500,07/30/2021,9109,0.8949789748912778,8.922658299524402
2380,9118,It looks like I’ve arrived,0.38825,0.133186,0.146357,0.130115,0.120413,0.067334,0.014345,0.538228,0.250797,0.577425,0.267536,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.22,7175,62,1236,8415,9653,4819,7273,5481,764,5488,458,8063,8142,3195,693 days ago,It looks like I’ve arrived,25896,08/20/2021,9118,0.8806375754084865,10.16184379560608
2381,9122,She said I met her yesterday,0.375551,0.136835,0.153635,0.128389,0.123581,0.066306,0.015704,0.454845,0.242005,0.675926,0.294765,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.18,4984,148,3170,7957,9856,4171,8365,2626,684,8362,881,8063,8709,8271,705 days ago,She said I met her yesterday,7350,08/08/2021,9122,0.8965645754495037,8.902455592206882
2382,9124,Your house was built just the other day,0.386556,0.137859,0.146891,0.125154,0.120683,0.066224,0.016633,0.585661,0.263187,0.604411,0.288915,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.79,6875,176,1355,7052,9674,4110,8910,7067,851,6411,777,9674,9916,7346,448 days ago,Your house was built just the other day,11118,04/22/2022,9124,0.8658499974620634,9.316320695513415
2383,9134,Black hoodie,0.38464,0.144956,0.147599,0.121967,0.131133,0.058027,0.011679,0.70984,0.546276,0.784099,0.234342,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.68,6568,274,1512,5994,9988,891,4479,9413,6774,9691,191,167,977,7108,368 days ago,Black hoodie,8782,07/11/2022,9134,0.9173703566929148,9.080459451121662
2384,9141,Human intercourse,0.374491,0.149404,0.148923,0.128618,0.125546,0.060765,0.012253,0.766769,0.520978,0.746705,0.157441,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.88,4783,375,1823,8035,9924,1557,5111,9759,6014,9431,16,167,3491,9766,698 days ago,Human intercourse,25000,08/15/2021,9141,0.9199743914621604,10.126631103850338
2385,9143,Felt wrong,0.383922,0.135635,0.143535,0.132552,0.12371,0.064956,0.01569,0.545524,0.314641,0.596997,0.254257,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.59,6448,117,784,8919,9861,3352,8353,5751,1378,6149,338,167,459,4089,705 days ago,Felt wrong,8479,08/08/2021,9143,0.9033730663951148,9.045347797304004
2386,9145,Visions of mankind,0.355064,0.150837,0.15928,0.134596,0.128942,0.058931,0.012352,0.780566,0.55403,0.823075,0.313509,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.46,1777,449,5085,9245,9976,1077,5221,9810,6989,9856,1234,1077,4129,8775,707 days ago,Visions of mankind,9752,08/06/2021,9145,0.9289052301158954,9.185227671161108
2387,9146,Taking notes,0.380951,0.141823,0.140683,0.133956,0.121273,0.064423,0.016892,0.611344,0.347023,0.566958,0.190803,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.29,5913,235,447,9146,9718,3050,9029,7767,1741,5135,51,167,977,3353,372 days ago,Taking notes,8002,07/07/2022,9146,0.901423890350294,8.98744678941718
2388,9148,He’s being crazy,0.375376,0.140265,0.152945,0.129432,0.120868,0.066238,0.014876,0.650047,0.306201,0.655328,0.382674,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.48,4953,210,2941,8238,9693,4118,7737,8577,1276,7886,3155,3458,2877,8818,89 days ago,He’s being crazy,4972,04/16/2023,9148,0.9097033320442516,8.511577452630602
2389,9151,Keep me still,0.382804,0.134857,0.141977,0.134617,0.122725,0.066985,0.016034,0.683077,0.284151,0.641803,0.335848,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.21,6221,103,566,9249,9815,4590,8559,9080,1064,7550,1763,1077,1339,8326,131 days ago,Keep me still,5954,03/05/2023,9151,0.9057308115784674,8.691818541575723
2390,9152,Cry in the shade,0.382983,0.134613,0.14328,0.131205,0.123833,0.068844,0.015243,0.627199,0.311171,0.593031,0.182716,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.95,6256,96,740,8647,9866,5757,8041,8127,1340,6012,41,3458,2877,5028,381 days ago,Cry in the shade,7794,06/28/2022,9152,0.904861634236468,8.961109485898655
2391,9157,The curse of the soul,0.378796,0.13808,0.132672,0.144536,0.122409,0.066033,0.017474,0.497702,0.141564,0.483331,0.305238,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16,5557,180,82,9938,9792,3995,9247,3997,141,2468,1072,6140,5917,5654,459 days ago,The curse of the soul,10200,04/11/2022,9157,0.9133293438140552,9.230142999272362
2392,9158,Somewhere it’s alright,0.38655,0.137822,0.141359,0.131385,0.122303,0.066996,0.013585,0.619214,0.269663,0.507474,0.254595,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.02,6872,173,511,8677,9787,4601,6517,7947,909,3174,342,3458,6464,2762,607 days ago,Somewhere it’s alright,23000,11/14/2021,9158,0.8872835973120056,10.043249494911286
2393,9159,Future,0.376811,0.138325,0.146164,0.136526,0.118646,0.066308,0.01722,0.63592,0.388411,0.638097,0.306919,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.83,5203,184,1199,9511,9552,4174,9154,8300,2379,7438,1104,1,53,4726,27 days ago,Future,5030,06/17/2023,9159,0.9035079534307936,8.523175263093785
2394,9160,Everyday life is empty,0.373973,0.164506,0.152898,0.128646,0.10055,0.065689,0.013737,0.357184,0.278157,0.503348,0.374651,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.97,4686,3010,2926,8044,6334,3793,6697,656,992,3052,2904,3458,6464,7762,711 days ago,Everyday life is empty,5869,08/02/2021,9160,0.908984297841041,8.677439540558334
2395,9161,Hand-cuffed before we move on,0.373069,0.150694,0.150229,0.129071,0.125684,0.058432,0.012821,0.857989,0.565195,0.759162,0.18295,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,4543,438,2185,8151,9927,976,5752,9947,7306,9531,42,6140,8904,8730,699 days ago,Hand-cuffed before we move on,14900,08/14/2021,9161,0.922187412851581,9.60911649193355
2396,9165,Only fade away,0.379192,0.143053,0.151721,0.127478,0.128853,0.05728,0.012423,0.764522,0.442091,0.747735,0.228401,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,5621,254,2597,7730,9974,767,5304,9748,3581,9440,155,1077,1761,9848,536 days ago,Only fade away,12128,01/24/2022,9165,0.9071815952492664,9.403272107882152
2397,9171,Every place I’m gone,0.380003,0.136584,0.161414,0.118403,0.1224,0.067564,0.013631,0.701224,0.268318,0.749416,0.292891,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.34,5752,135,5819,4666,9791,4961,6577,9314,896,9446,850,6140,5346,8566,705 days ago,Every place I’m gone,8360,08/08/2021,9171,0.8539565663433542,9.031213706078747
2398,9185,Low on sweetness,0.407112,0.134388,0.152784,0.118636,0.11647,0.056032,0.014577,0.790464,0.243556,0.684544,0.315337,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.63,9370,92,2895,4761,9408,606,7487,9844,696,8533,1275,1077,2877,6986,397 days ago,Low on sweetness,8361,06/12/2022,9185,0.8767301907483482,9.031333316150057
2399,9188,Feel free,0.399721,0.133925,0.149684,0.12178,0.117671,0.061642,0.015576,0.633111,0.170917,0.619808,0.215395,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.67,8730,84,2021,5920,9483,1833,8275,8251,244,6890,113,167,278,7089,356 days ago,Feel free,11889,07/23/2022,9188,0.8619562532867767,9.383368881858544
2400,9189,Down in the frozen cemetery,0.418812,0.128414,0.1516,0.112529,0.107495,0.061959,0.019191,0.326019,0.090328,0.404995,0.267154,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.22,9797,15,2568,2505,8716,1945,9654,368,36,944,452,6140,8434,9,632 days ago,Down in the frozen cemetery,19000,10/20/2021,9189,0.8653893648100583,9.852194258148577
2401,9190,But I’ve got the red pill,0.393918,0.13553,0.14833,0.126072,0.117275,0.062972,0.015904,0.586836,0.269767,0.640454,0.293677,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.24,7974,114,1702,7345,9453,2342,8487,7099,910,7514,860,9152,7791,5888,293 days ago,But I’ve got the red pill,6072,09/24/2022,9190,0.8606416047299544,8.711443319075466
2402,9191,The truth of life,0.396215,0.13165,0.151088,0.124725,0.121226,0.059486,0.015609,0.689252,0.201255,0.642538,0.307211,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.45,8286,32,2408,6920,9716,1199,8296,9169,414,7566,1109,3458,3491,3744,685 days ago,The truth of life,45000,08/28/2021,9191,0.8469352613277581,10.714417768752456
2403,9207,Under the tree,0.386634,0.131225,0.156419,0.129327,0.113956,0.068193,0.014247,0.397666,0.257758,0.613603,0.308479,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,6886,24,4092,8217,9268,5350,7170,1283,810,6709,1126,1077,1761,6070,668 days ago,Under the tree,35000,09/14/2021,9207,0.8814477611864131,10.46310334047155
2404,9220,I could teach you later,0.383897,0.136259,0.151692,0.125659,0.122455,0.062097,0.017941,0.66378,0.250389,0.740878,0.412915,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.69,6445,133,2590,7220,9796,2002,9400,8803,756,9370,4241,6140,6953,4359,359 days ago,I could teach you later,6312,07/20/2022,9220,0.8559119929534007,8.750207862525711
2405,9230,My destination,0.365996,0.14026,0.153518,0.131232,0.124321,0.068552,0.016121,0.558892,0.300146,0.721736,0.275133,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.49,3343,209,3129,8653,9884,5576,8629,6187,1215,9128,559,167,1761,8836,534 days ago,My destination,14163,01/26/2022,9230,0.8971784991247458,9.558388209214396
2406,9231,Any chance I can get,0.38301,0.137828,0.153474,0.126683,0.121006,0.064215,0.013785,0.501205,0.343084,0.620237,0.208317,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.99,6263,174,3115,7505,9701,2923,6747,4121,1692,6906,85,6140,5346,7822,392 days ago,Any chance I can get,8002,06/17/2022,9231,0.914900249797604,8.98744678941718
2407,9232,Lady's hand prints,0.382106,0.136701,0.148892,0.131661,0.115893,0.067609,0.017139,0.398826,0.173284,0.524254,0.269585,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.87,6103,140,1813,8737,9368,4992,9127,1307,254,3704,481,3458,4129,2463,381 days ago,Lady's hand prints,7471,06/28/2022,9232,0.8920669374650121,8.918784137975802
2408,9236,Displays the veil,0.368166,0.1442,0.165143,0.122965,0.128009,0.0611,0.010417,0.797428,0.420477,0.81309,0.274021,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.45,3714,262,6954,6354,9966,1655,3339,9857,3035,9820,538,1077,3491,8763,429 days ago,Displays the veil,7069,05/11/2022,9236,0.9147469765534076,8.863474306170954
2409,9238,Your last feeling,0.389561,0.137698,0.144984,0.126527,0.126192,0.06002,0.015019,0.61744,0.170325,0.657507,0.404178,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.41,7357,166,1019,7469,9939,1356,7866,7911,241,7943,3938,1077,3491,6385,598 days ago,Your last feeling,19399,11/23/2021,9238,0.8931162783879522,9.872976797331106
2410,9239,Cut up in your hands,0.386882,0.133385,0.144641,0.134411,0.118426,0.066784,0.015472,0.436898,0.230745,0.556102,0.238343,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39,6934,65,957,9219,9535,4470,8199,2118,610,4811,218,6140,5346,6321,710 days ago,Cut up in your hands,9062,08/03/2021,9239,0.8865204652886188,9.111845125227083
2411,9242,"Yes, this was right around the corner",0.39091,0.140367,0.146994,0.124682,0.123357,0.057435,0.016255,0.685833,0.206103,0.659993,0.323641,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.94,7545,212,1379,6903,9846,795,8699,9121,440,8009,1473,9152,9849,7694,630 days ago,"Yes, this was right around the corner",28927,10/22/2021,9242,0.8733574618169622,10.272530694010324
2412,9251,Take apart my father,0.395449,0.159951,0.151402,0.122151,0.103596,0.057392,0.010059,0.508876,0.163316,0.5448,0.509507,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.58,8196,1493,2504,6057,7642,790,3053,4397,214,4417,7494,3458,5346,4071,710 days ago,Take apart my father,9130,08/03/2021,9251,0.8498620709316478,9.119320973589014
2413,9254,Finally here I come,0.37911,0.167763,0.149886,0.127139,0.105011,0.058246,0.012845,0.639721,0.37496,0.576513,0.403918,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.63,5610,4653,2075,7640,8125,943,5774,8374,2153,5462,3927,3458,4761,6986,427 days ago,Finally here I come,7872,05/13/2022,9254,0.8617049503578497,8.971067438732089
2414,9261,I know your dreams,0.375155,0.16593,0.148092,0.134421,0.100702,0.063729,0.011971,0.38512,0.247625,0.437991,0.440267,4,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.04,4913,3701,1644,9220,6402,2676,4799,1070,731,1464,5212,3458,4129,5302,714 days ago,I know your dreams,12000,07/30/2021,9261,0.9180166875195632,9.392661928770137
2415,9263,Make me believe in you,0.368016,0.164932,0.154634,0.13413,0.101081,0.066559,0.010648,0.497322,0.339851,0.521814,0.456256,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53,3683,3201,3494,9177,6579,4328,3525,3979,1652,3624,5784,6140,6464,3939,703 days ago,Make me believe in you,9941,08/10/2021,9263,0.9238852314576608,9.204422898212146
2416,9268,A busy time,0.378996,0.165097,0.149733,0.131641,0.097276,0.064275,0.012982,0.431904,0.251892,0.47286,0.412138,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.15,5584,3287,2036,8734,4504,2957,5890,1984,773,2190,4219,1077,687,5623,698 days ago,A busy time,30000,08/15/2021,9268,0.901447942633166,10.308952660644293
2417,9272,Uninvited from sight,0.360615,0.16468,0.15958,0.130212,0.114856,0.061108,0.008949,0.670124,0.422854,0.661423,0.351371,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.35,2476,3099,5206,8435,9323,1659,2308,8904,3089,8034,2198,1077,5346,8587,714 days ago,Uninvited from sight,7500,07/30/2021,9272,0.9230741107775248,8.922658299524402
2418,9275,He played me quite hard,0.376553,0.16634,0.153223,0.13253,0.100265,0.059462,0.011627,0.4681,0.31629,0.511639,0.425851,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01,5159,3911,3036,8915,6182,1188,4432,3017,1404,3304,4683,6140,6953,5210,714 days ago,He played me quite hard,6000,07/30/2021,9275,0.9055165841969376,8.699514748210191
2419,9280,We start again,0.37662,0.163221,0.155638,0.129071,0.100778,0.06505,0.009621,0.660396,0.422637,0.51275,0.327902,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.94,5173,2461,3815,8152,6437,3423,2728,8749,3084,3339,1583,1077,1761,2612,486 days ago,We start again,13988,03/15/2022,9280,0.912015801449618,9.545955098183267
2420,9285,Then there was pain,0.375504,0.158917,0.161732,0.122316,0.114293,0.059713,0.007526,0.634702,0.575583,0.74318,0.31135,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.52,4976,1279,5916,6113,9277,1267,1541,8277,7589,9396,1183,3458,4761,9659,418 days ago,Then there was pain,10289,05/22/2022,9285,0.9258294358746568,9.23883064237581
2421,9297,He could not help but shout,0.388963,0.165531,0.15152,0.127188,0.097493,0.056707,0.012598,0.509544,0.218215,0.605772,0.471851,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.44,7285,3501,2543,7650,4629,686,5503,4417,526,6462,6338,8063,8434,3709,702 days ago,He could not help but shout,8750,08/11/2021,9297,0.9057606088136132,9.07680897935166
2422,9301,This table,0.385048,0.164989,0.158068,0.122317,0.100944,0.056495,0.012139,0.527643,0.195615,0.562535,0.553712,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,6634,3231,4666,6115,6524,656,4982,5110,361,5003,8492,167,459,2514,685 days ago,This table,43500,08/28/2021,9301,0.9209425626759096,10.680516217076775
2423,9325,Have all that oil and butter,0.386597,0.168379,0.152943,0.126467,0.091953,0.06262,0.011041,0.590638,0.251376,0.521687,0.451918,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.64,6883,5023,2940,7449,1659,2194,3875,7201,768,3616,5635,8063,8709,7002,532 days ago,Have all that oil and butter,13949,01/28/2022,9325,0.9023317780754976,9.543163100092235
2424,9329,Come on behind me,0.380785,0.17501,0.152628,0.11565,0.090537,0.070775,0.014615,0.488805,0.349692,0.367832,0.336506,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.77,5881,8267,2852,3607,1164,6952,7537,3696,1775,585,1780,3458,3491,246,84 days ago,Come on behind me,4373,04/21/2023,9329,0.9007939080321504,8.38320455141292
2425,9332,Oh my goodness,0.371037,0.170511,0.156193,0.128083,0.095744,0.065203,0.013229,0.58684,0.266125,0.553435,0.509769,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75,4224,6220,4026,7882,3594,3503,6150,7101,875,4714,7498,1077,1761,7243,695 days ago,Oh my goodness,18310,08/18/2021,9332,0.894832962483945,9.815202637668557
2426,9333,Running down an empty stomach,0.31111,0.183275,0.191725,0.132814,0.093546,0.078772,0.008759,0.902578,0.568691,0.797485,0.641486,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,65,9849,9904,8973,2361,9800,2204,9978,7395,9755,9541,6140,8904,9611,698 days ago,Running down an empty stomach,33333,08/15/2021,9333,0.932483899047466,10.414303176252119
